Date,Stock_Code,Price,Sector
2023-07-05,092,380.58,Utilities
2023-07-06,092,375.15,Utilities
2023-07-07,092,374.8,Utilities
2023-07-08,092,371.13,Utilities
2023-07-09,092,381.92,Utilities
2023-07-10,092,374.56,Utilities
2023-07-11,092,378.56,Utilities
2023-07-12,092,382.81,Utilities
2023-07-13,092,387.28,Utilities
2023-07-14,092,385.59,Utilities
2023-07-15,092,392.3,Utilities
2023-07-16,092,392.6,Utilities
2023-07-17,092,389.14,Utilities
2023-07-18,092,394.26,Utilities
2023-07-19,092,405.25,Utilities
2023-07-20,092,447.4,Utilities
2023-07-21,092,455.39,Utilities
2023-07-22,092,450.92,Utilities
2023-07-23,092,440.23,Utilities
2023-07-24,092,441.36,Utilities
2023-07-25,092,448.21,Utilities
2023-07-26,092,456.7,Utilities
2023-07-27,092,468.32,Utilities
2023-07-28,092,480.39,Utilities
2023-07-29,092,483.52,Utilities
2023-07-30,092,483.31,Utilities
2023-07-31,092,488.59,Utilities
2023-08-01,092,478.21,Utilities
2023-08-02,092,475.53,Utilities
2023-08-03,092,479.14,Utilities
2023-08-04,092,475.3,Utilities
2023-08-05,092,470.02,Utilities
2023-08-06,092,456.11,Utilities
2023-08-07,092,462.27,Utilities
2023-08-08,092,461.46,Utilities
2023-08-09,092,462.92,Utilities
2023-08-10,092,462.17,Utilities
2023-08-11,092,468.82,Utilities
2023-08-12,092,473.81,Utilities
2023-08-13,092,477.62,Utilities
2023-08-14,092,474.44,Utilities
2023-08-15,092,479.79,Utilities
2023-08-16,092,488.96,Utilities
2023-08-17,092,476.97,Utilities
2023-08-18,092,460.05,Utilities
2023-08-19,092,458.62,Utilities
2023-08-20,092,456.27,Utilities
2023-08-21,092,444.03,Utilities
2023-08-22,092,443.29,Utilities
2023-08-23,092,436.8,Utilities
2023-08-24,092,436.99,Utilities
2023-08-25,092,438.47,Utilities
2023-08-26,092,441.52,Utilities
2023-08-27,092,447.46,Utilities
2023-08-28,092,445.13,Utilities
2023-08-29,092,448.39,Utilities
2023-08-30,092,460.44,Utilities
2023-08-31,092,457.66,Utilities
2023-09-01,092,452.85,Utilities
2023-09-02,092,458.25,Utilities
2023-09-03,092,451.84,Utilities
2023-09-04,092,448.34,Utilities
2023-09-05,092,456.37,Utilities
2023-09-06,092,461.7,Utilities
2023-09-07,092,469.04,Utilities
2023-09-08,092,463.22,Utilities
2023-09-09,092,459.48,Utilities
2023-09-10,092,457.22,Utilities
2023-09-11,092,451.68,Utilities
2023-09-12,092,443.88,Utilities
2023-09-13,092,443.73,Utilities
2023-09-14,092,436.88,Utilities
2023-09-15,092,434.12,Utilities
2023-09-16,092,427.69,Utilities
2023-09-17,092,425.45,Utilities
2023-09-18,092,413.64,Utilities
2023-09-19,092,411.93,Utilities
2023-09-20,092,410.64,Utilities
2023-09-21,092,400.17,Utilities
2023-09-22,092,410.51,Utilities
2023-09-23,092,413.24,Utilities
2023-09-24,092,424.51,Utilities
2023-09-25,092,422.8,Utilities
2023-09-26,092,430.61,Utilities
2023-09-27,092,435.66,Utilities
2023-09-28,092,442.33,Utilities
2023-09-29,092,441.64,Utilities
2023-09-30,092,446.35,Utilities
2023-10-01,092,456.07,Utilities
2023-10-02,092,450.78,Utilities
2023-10-03,092,447.64,Utilities
2023-10-04,092,450.44,Utilities
2023-10-05,092,448.94,Utilities
2023-10-06,092,451.45,Utilities
2023-10-07,092,443.54,Utilities
2023-10-08,092,450.65,Utilities
2023-10-09,092,452.43,Utilities
2023-10-10,092,450.65,Utilities
2023-10-11,092,453.44,Utilities
2023-10-12,092,450.26,Utilities
2023-10-13,092,443.33,Utilities
2023-10-14,092,441.0,Utilities
2023-10-15,092,444.7,Utilities
2023-10-16,092,440.71,Utilities
2023-10-17,092,429.9,Utilities
2023-10-18,092,423.94,Utilities
2023-10-19,092,433.19,Utilities
2023-10-20,092,440.17,Utilities
2023-10-21,092,442.05,Utilities
2023-10-22,092,433.4,Utilities
2023-10-23,092,429.24,Utilities
2023-10-24,092,434.84,Utilities
2023-10-25,092,419.53,Utilities
2023-10-26,092,418.46,Utilities
2023-10-27,092,414.08,Utilities
2023-10-28,092,340.72,Utilities
2023-10-29,092,345.65,Utilities
2023-10-30,092,340.77,Utilities
2023-10-31,092,343.9,Utilities
2023-11-01,092,345.09,Utilities
2023-11-02,092,347.95,Utilities
2023-11-03,092,352.99,Utilities
2023-11-04,092,351.64,Utilities
2023-11-05,092,342.17,Utilities
2023-11-06,092,341.06,Utilities
2023-11-07,092,339.64,Utilities
2023-11-08,092,341.7,Utilities
2023-11-09,092,339.2,Utilities
2023-11-10,092,337.96,Utilities
2023-11-11,092,337.47,Utilities
2023-11-12,092,335.07,Utilities
2023-11-13,092,333.73,Utilities
2023-11-14,092,342.35,Utilities
2023-11-15,092,336.79,Utilities
2023-11-16,092,329.57,Utilities
2023-11-17,092,327.78,Utilities
2023-11-18,092,322.35,Utilities
2023-11-19,092,319.46,Utilities
2023-11-20,092,315.65,Utilities
2023-11-21,092,314.19,Utilities
2023-11-22,092,306.37,Utilities
2023-11-23,092,313.47,Utilities
2023-11-24,092,313.3,Utilities
2023-11-25,092,309.99,Utilities
2023-11-26,092,312.45,Utilities
2023-11-27,092,306.19,Utilities
2023-11-28,092,307.74,Utilities
2023-11-29,092,308.33,Utilities
2023-11-30,092,304.95,Utilities
2023-12-01,092,299.44,Utilities
2023-12-02,092,304.11,Utilities
2023-12-03,092,302.9,Utilities
2023-12-04,092,296.21,Utilities
2023-12-05,092,291.33,Utilities
2023-12-06,092,295.23,Utilities
2023-12-07,092,297.67,Utilities
2023-12-08,092,298.15,Utilities
2023-12-09,092,297.02,Utilities
2023-12-10,092,291.14,Utilities
2023-12-11,092,294.0,Utilities
2023-12-12,092,295.42,Utilities
2023-12-13,092,291.53,Utilities
2023-12-14,092,289.5,Utilities
2023-12-15,092,286.94,Utilities
2023-12-16,092,289.33,Utilities
2023-12-17,092,289.01,Utilities
2023-12-18,092,289.71,Utilities
2023-12-19,092,293.11,Utilities
2023-12-20,092,287.24,Utilities
2023-12-21,092,286.89,Utilities
2023-12-22,092,288.23,Utilities
2023-12-23,092,286.19,Utilities
2023-12-24,092,284.08,Utilities
2023-12-25,092,281.26,Utilities
2023-12-26,092,280.05,Utilities
2023-12-27,092,280.8,Utilities
2023-12-28,092,284.21,Utilities
2023-12-29,092,282.21,Utilities
2023-12-30,092,282.53,Utilities
2023-12-31,092,282.08,Utilities
2024-01-01,092,280.25,Utilities
2024-01-02,092,287.94,Utilities
2024-01-03,092,292.12,Utilities
2024-01-04,092,293.35,Utilities
2024-01-05,092,290.07,Utilities
2024-01-06,092,293.3,Utilities
2024-01-07,092,295.32,Utilities
2024-01-08,092,290.45,Utilities
2024-01-09,092,295.1,Utilities
2024-01-10,092,294.4,Utilities
2024-01-11,092,297.1,Utilities
2024-01-12,092,288.24,Utilities
2024-01-13,092,288.27,Utilities
2024-01-14,092,288.39,Utilities
2024-01-15,092,284.35,Utilities
2024-01-16,092,277.58,Utilities
2024-01-17,092,273.27,Utilities
2024-01-18,092,273.86,Utilities
2024-01-19,092,277.26,Utilities
2024-01-20,092,278.57,Utilities
2024-01-21,092,277.08,Utilities
2024-01-22,092,275.64,Utilities
2024-01-23,092,272.96,Utilities
2024-01-24,092,275.42,Utilities
2024-01-25,092,271.28,Utilities
2024-01-26,092,272.63,Utilities
2024-01-27,092,279.24,Utilities
2024-01-28,092,279.29,Utilities
2024-01-29,092,278.4,Utilities
2024-01-30,092,285.75,Utilities
2024-01-31,092,284.43,Utilities
2024-02-01,092,286.71,Utilities
2024-02-02,092,283.53,Utilities
2024-02-03,092,286.1,Utilities
2024-02-04,092,285.09,Utilities
2024-02-05,092,280.48,Utilities
2024-02-06,092,284.82,Utilities
2024-02-07,092,283.54,Utilities
2024-02-08,092,287.68,Utilities
2024-02-09,092,284.38,Utilities
2024-02-10,092,284.22,Utilities
2024-02-11,092,285.73,Utilities
2024-02-12,092,282.83,Utilities
2024-02-13,092,283.91,Utilities
2024-02-14,092,283.25,Utilities
2024-02-15,092,287.67,Utilities
2024-02-16,092,287.17,Utilities
2024-02-17,092,287.65,Utilities
2024-02-18,092,284.46,Utilities
2024-02-19,092,282.27,Utilities
2024-02-20,092,284.67,Utilities
2024-02-21,092,280.33,Utilities
2024-02-22,092,281.96,Utilities
2024-02-23,092,283.73,Utilities
2024-02-24,092,286.37,Utilities
2024-02-25,092,288.24,Utilities
2024-02-26,092,292.18,Utilities
2024-02-27,092,297.16,Utilities
2024-02-28,092,296.39,Utilities
2024-02-29,092,296.13,Utilities
2024-03-01,092,301.53,Utilities
2024-03-02,092,296.31,Utilities
2024-03-03,092,291.99,Utilities
2024-03-04,092,295.58,Utilities
2024-03-05,092,288.06,Utilities
2024-03-06,092,295.71,Utilities
2024-03-07,092,297.3,Utilities
2024-03-08,092,291.95,Utilities
2024-03-09,092,289.61,Utilities
2024-03-10,092,288.74,Utilities
2024-03-11,092,291.52,Utilities
2024-03-12,092,286.38,Utilities
2024-03-13,092,288.47,Utilities
2024-03-14,092,300.93,Utilities
2024-03-15,092,300.25,Utilities
2024-03-16,092,290.42,Utilities
2024-03-17,092,290.62,Utilities
2024-03-18,092,292.64,Utilities
2024-03-19,092,301.2,Utilities
2024-03-20,092,297.59,Utilities
2024-03-21,092,297.86,Utilities
2024-03-22,092,297.82,Utilities
2024-03-23,092,298.28,Utilities
2024-03-24,092,299.79,Utilities
2024-03-25,092,296.34,Utilities
2024-03-26,092,298.64,Utilities
2024-03-27,092,292.62,Utilities
2024-03-28,092,294.49,Utilities
2024-03-29,092,289.65,Utilities
2024-03-30,092,290.67,Utilities
2024-03-31,092,285.42,Utilities
2024-04-01,092,283.53,Utilities
2024-04-02,092,283.93,Utilities
2024-04-03,092,284.07,Utilities
2024-04-04,092,281.59,Utilities
2024-04-05,092,281.1,Utilities
2024-04-06,092,277.14,Utilities
2024-04-07,092,274.41,Utilities
2024-04-08,092,271.54,Utilities
2024-04-09,092,266.62,Utilities
2024-04-10,092,265.82,Utilities
2024-04-11,092,265.11,Utilities
2024-04-12,092,266.27,Utilities
2024-04-13,092,265.57,Utilities
2024-04-14,092,268.38,Utilities
2024-04-15,092,267.04,Utilities
2024-04-16,092,267.86,Utilities
2024-04-17,092,273.58,Utilities
2024-04-18,092,272.04,Utilities
2024-04-19,092,270.83,Utilities
2024-04-20,092,264.98,Utilities
2024-04-21,092,261.89,Utilities
2024-04-22,092,254.3,Utilities
2024-04-23,092,255.42,Utilities
2024-04-24,092,260.36,Utilities
2024-04-25,092,256.19,Utilities
2024-04-26,092,255.41,Utilities
2024-04-27,092,256.86,Utilities
2024-04-28,092,252.72,Utilities
2024-04-29,092,248.78,Utilities
2024-04-30,092,248.88,Utilities
2024-05-01,092,250.07,Utilities
2024-05-02,092,253.94,Utilities
2024-05-03,092,251.72,Utilities
2024-05-04,092,246.19,Utilities
2024-05-05,092,241.96,Utilities
2024-05-06,092,245.36,Utilities
2024-05-07,092,248.66,Utilities
2024-05-08,092,247.53,Utilities
2024-05-09,092,243.17,Utilities
2024-05-10,092,242.58,Utilities
2024-05-11,092,243.42,Utilities
2024-05-12,092,247.44,Utilities
2024-05-13,092,245.77,Utilities
2024-05-14,092,245.48,Utilities
2023-01-01,093,62.34,Utilities
2023-01-02,093,61.83,Utilities
2023-01-03,093,61.23,Utilities
2023-01-04,093,61.68,Utilities
2023-01-05,093,61.83,Utilities
2023-01-06,093,60.76,Utilities
2023-01-07,093,60.55,Utilities
2023-01-08,093,60.15,Utilities
2023-01-09,093,60.68,Utilities
2023-01-10,093,59.96,Utilities
2023-01-11,093,59.86,Utilities
2023-01-12,093,59.33,Utilities
2023-01-13,093,59.45,Utilities
2023-01-14,093,60.13,Utilities
2023-01-15,093,60.01,Utilities
2023-01-16,093,60.64,Utilities
2023-01-17,093,60.53,Utilities
2023-01-18,093,60.67,Utilities
2023-01-19,093,60.01,Utilities
2023-01-20,093,60.02,Utilities
2023-01-21,093,60.3,Utilities
2023-01-22,093,60.06,Utilities
2023-01-23,093,60.45,Utilities
2023-01-24,093,60.24,Utilities
2023-01-25,093,60.76,Utilities
2023-01-26,093,60.67,Utilities
2023-01-27,093,60.54,Utilities
2023-01-28,093,60.87,Utilities
2023-01-29,093,61.2,Utilities
2023-01-30,093,61.38,Utilities
2023-01-31,093,60.56,Utilities
2023-02-01,093,60.2,Utilities
2023-02-02,093,60.65,Utilities
2023-02-03,093,60.12,Utilities
2023-02-04,093,59.94,Utilities
2023-02-05,093,60.87,Utilities
2023-02-06,093,60.92,Utilities
2023-02-07,093,60.36,Utilities
2023-02-08,093,60.61,Utilities
2023-02-09,093,61.22,Utilities
2023-02-10,093,60.8,Utilities
2023-02-11,093,61.93,Utilities
2023-02-12,093,62.37,Utilities
2023-02-13,093,62.51,Utilities
2023-02-14,093,61.98,Utilities
2023-02-15,093,62.03,Utilities
2023-02-16,093,62.6,Utilities
2023-02-17,093,63.46,Utilities
2023-02-18,093,63.9,Utilities
2023-02-19,093,63.83,Utilities
2023-02-20,093,64.03,Utilities
2023-02-21,093,63.91,Utilities
2023-02-22,093,64.04,Utilities
2023-02-23,093,65.11,Utilities
2023-02-24,093,64.86,Utilities
2023-02-25,093,64.0,Utilities
2023-02-26,093,64.09,Utilities
2023-02-27,093,64.43,Utilities
2023-02-28,093,64.73,Utilities
2023-03-01,093,64.72,Utilities
2023-03-02,093,63.89,Utilities
2023-03-03,093,63.36,Utilities
2023-03-04,093,63.08,Utilities
2023-03-05,093,62.85,Utilities
2023-03-06,093,62.52,Utilities
2023-03-07,093,62.61,Utilities
2023-03-08,093,62.81,Utilities
2023-03-09,093,62.99,Utilities
2023-03-10,093,63.07,Utilities
2023-03-11,093,62.36,Utilities
2023-03-12,093,61.98,Utilities
2023-03-13,093,61.19,Utilities
2023-03-14,093,61.09,Utilities
2023-03-15,093,61.89,Utilities
2023-03-16,093,62.13,Utilities
2023-03-17,093,48.47,Utilities
2023-03-18,093,49.54,Utilities
2023-03-19,093,49.42,Utilities
2023-03-20,093,49.48,Utilities
2023-03-21,093,49.14,Utilities
2023-03-22,093,49.24,Utilities
2023-03-23,093,48.87,Utilities
2023-03-24,093,49.22,Utilities
2023-03-25,093,49.23,Utilities
2023-03-26,093,49.08,Utilities
2023-03-27,093,49.39,Utilities
2023-03-28,093,49.0,Utilities
2023-03-29,093,48.7,Utilities
2023-03-30,093,48.35,Utilities
2023-03-31,093,48.41,Utilities
2023-04-01,093,48.21,Utilities
2023-04-02,093,48.1,Utilities
2023-04-03,093,49.07,Utilities
2023-04-04,093,48.63,Utilities
2023-04-05,093,48.36,Utilities
2023-04-06,093,48.79,Utilities
2023-04-07,093,48.95,Utilities
2023-04-08,093,48.98,Utilities
2023-04-09,093,49.65,Utilities
2023-04-10,093,49.45,Utilities
2023-04-11,093,50.03,Utilities
2023-04-12,093,49.3,Utilities
2023-04-13,093,49.67,Utilities
2023-04-14,093,49.19,Utilities
2023-04-15,093,49.21,Utilities
2023-04-16,093,49.3,Utilities
2023-04-17,093,49.03,Utilities
2023-04-18,093,48.81,Utilities
2023-04-19,093,48.67,Utilities
2023-04-20,093,48.47,Utilities
2023-04-21,093,48.56,Utilities
2023-04-22,093,49.06,Utilities
2023-04-23,093,49.01,Utilities
2023-04-24,093,49.29,Utilities
2023-04-25,093,49.56,Utilities
2023-04-26,093,49.44,Utilities
2023-04-27,093,49.99,Utilities
2023-04-28,093,49.94,Utilities
2023-04-29,093,50.22,Utilities
2023-04-30,093,50.7,Utilities
2023-05-01,093,50.52,Utilities
2023-05-02,093,50.76,Utilities
2023-05-03,093,51.58,Utilities
2023-05-04,093,51.28,Utilities
2023-05-05,093,50.9,Utilities
2023-05-06,093,51.03,Utilities
2023-05-07,093,51.76,Utilities
2023-05-08,093,52.48,Utilities
2023-05-09,093,52.52,Utilities
2023-05-10,093,52.19,Utilities
2023-05-11,093,52.74,Utilities
2023-05-12,093,52.34,Utilities
2023-05-13,093,52.2,Utilities
2023-05-14,093,51.82,Utilities
2023-05-15,093,52.51,Utilities
2023-05-16,093,52.65,Utilities
2023-05-17,093,52.73,Utilities
2023-05-18,093,52.98,Utilities
2023-05-19,093,52.5,Utilities
2023-05-20,093,52.28,Utilities
2023-05-21,093,52.51,Utilities
2023-05-22,093,52.6,Utilities
2023-05-23,093,51.84,Utilities
2023-05-24,093,51.27,Utilities
2023-05-25,093,51.1,Utilities
2023-05-26,093,51.56,Utilities
2023-05-27,093,51.44,Utilities
2023-05-28,093,51.8,Utilities
2023-05-29,093,52.27,Utilities
2023-05-30,093,52.92,Utilities
2023-05-31,093,52.24,Utilities
2023-06-01,093,52.14,Utilities
2023-06-02,093,52.28,Utilities
2023-06-03,093,52.65,Utilities
2023-06-04,093,52.95,Utilities
2023-06-05,093,52.21,Utilities
2023-06-06,093,52.84,Utilities
2023-06-07,093,53.05,Utilities
2023-06-08,093,53.03,Utilities
2023-06-09,093,52.48,Utilities
2023-06-10,093,52.31,Utilities
2023-06-11,093,51.64,Utilities
2023-06-12,093,51.44,Utilities
2023-06-13,093,51.64,Utilities
2023-06-14,093,51.08,Utilities
2023-06-15,093,51.14,Utilities
2023-06-16,093,52.15,Utilities
2023-06-17,093,51.62,Utilities
2023-06-18,093,52.37,Utilities
2023-06-19,093,52.11,Utilities
2023-06-20,093,52.23,Utilities
2023-06-21,093,52.22,Utilities
2023-06-22,093,52.1,Utilities
2023-06-23,093,51.82,Utilities
2023-06-24,093,51.25,Utilities
2023-06-25,093,50.34,Utilities
2023-06-26,093,50.11,Utilities
2023-06-27,093,49.91,Utilities
2023-06-28,093,49.88,Utilities
2023-06-29,093,49.59,Utilities
2023-06-30,093,50.25,Utilities
2023-07-01,093,50.27,Utilities
2023-07-02,093,50.05,Utilities
2023-07-03,093,49.93,Utilities
2023-07-04,093,49.6,Utilities
2023-07-05,093,49.1,Utilities
2023-07-06,093,49.01,Utilities
2023-07-07,093,49.31,Utilities
2023-07-08,093,49.69,Utilities
2023-07-09,093,49.68,Utilities
2023-07-10,093,50.27,Utilities
2023-07-11,093,50.38,Utilities
2023-07-12,093,49.47,Utilities
2023-07-13,093,48.86,Utilities
2023-07-14,093,49.5,Utilities
2023-07-15,093,49.29,Utilities
2023-07-16,093,49.54,Utilities
2023-07-17,093,49.53,Utilities
2023-07-18,093,50.03,Utilities
2023-07-19,093,50.45,Utilities
2023-07-20,093,60.02,Utilities
2023-07-21,093,59.13,Utilities
2023-07-22,093,58.85,Utilities
2023-07-23,093,59.17,Utilities
2023-07-24,093,59.04,Utilities
2023-07-25,093,59.18,Utilities
2023-07-26,093,59.96,Utilities
2023-07-27,093,60.44,Utilities
2023-07-28,093,60.5,Utilities
2023-07-29,093,60.27,Utilities
2023-07-30,093,59.82,Utilities
2023-07-31,093,59.98,Utilities
2023-08-01,093,59.19,Utilities
2023-08-02,093,59.79,Utilities
2023-08-03,093,60.1,Utilities
2023-08-04,093,60.43,Utilities
2023-08-05,093,60.37,Utilities
2023-08-06,093,61.43,Utilities
2023-08-07,093,61.19,Utilities
2023-08-08,093,60.77,Utilities
2023-08-09,093,61.37,Utilities
2023-08-10,093,60.99,Utilities
2023-08-11,093,60.24,Utilities
2023-08-12,093,60.1,Utilities
2023-08-13,093,60.64,Utilities
2023-08-14,093,61.21,Utilities
2023-08-15,093,61.91,Utilities
2023-08-16,093,62.09,Utilities
2023-08-17,093,62.13,Utilities
2023-08-18,093,61.32,Utilities
2023-08-19,093,61.32,Utilities
2023-08-20,093,61.59,Utilities
2023-08-21,093,61.91,Utilities
2023-08-22,093,62.43,Utilities
2023-08-23,093,62.16,Utilities
2023-08-24,093,62.21,Utilities
2023-08-25,093,62.92,Utilities
2023-08-26,093,62.31,Utilities
2023-08-27,093,62.01,Utilities
2023-08-28,093,62.26,Utilities
2023-08-29,093,62.47,Utilities
2023-08-30,093,63.2,Utilities
2023-08-31,093,63.19,Utilities
2023-09-01,093,63.51,Utilities
2023-09-02,093,62.79,Utilities
2023-09-03,093,63.12,Utilities
2023-09-04,093,64.38,Utilities
2023-09-05,093,64.46,Utilities
2023-09-06,093,65.64,Utilities
2023-09-07,093,65.94,Utilities
2023-09-08,093,66.38,Utilities
2023-09-09,093,67.03,Utilities
2023-09-10,093,66.42,Utilities
2023-09-11,093,66.63,Utilities
2023-09-12,093,67.08,Utilities
2023-09-13,093,67.35,Utilities
2023-09-14,093,66.84,Utilities
2023-09-15,093,66.35,Utilities
2023-09-16,093,66.04,Utilities
2023-09-17,093,65.98,Utilities
2023-09-18,093,66.39,Utilities
2023-09-19,093,65.68,Utilities
2023-09-20,093,66.87,Utilities
2023-09-21,093,67.39,Utilities
2023-09-22,093,67.79,Utilities
2023-09-23,093,66.69,Utilities
2023-09-24,093,66.57,Utilities
2023-09-25,093,66.34,Utilities
2023-09-26,093,66.15,Utilities
2023-09-27,093,66.12,Utilities
2023-09-28,093,65.92,Utilities
2023-09-29,093,66.04,Utilities
2023-09-30,093,66.75,Utilities
2023-10-01,093,66.62,Utilities
2023-10-02,093,67.38,Utilities
2023-10-03,093,68.24,Utilities
2023-10-04,093,67.97,Utilities
2023-10-05,093,69.09,Utilities
2023-10-06,093,68.52,Utilities
2023-10-07,093,68.95,Utilities
2023-10-08,093,69.3,Utilities
2023-10-09,093,69.38,Utilities
2023-10-10,093,69.54,Utilities
2023-10-11,093,69.62,Utilities
2023-10-12,093,69.43,Utilities
2023-10-13,093,69.52,Utilities
2023-10-14,093,69.23,Utilities
2023-10-15,093,68.93,Utilities
2023-10-16,093,68.93,Utilities
2023-10-17,093,68.4,Utilities
2023-10-18,093,68.73,Utilities
2023-10-19,093,68.67,Utilities
2023-10-20,093,68.27,Utilities
2023-10-21,093,68.28,Utilities
2023-10-22,093,67.47,Utilities
2023-10-23,093,67.32,Utilities
2023-10-24,093,68.51,Utilities
2023-10-25,093,67.55,Utilities
2023-10-26,093,68.36,Utilities
2023-10-27,093,67.54,Utilities
2023-10-28,093,47.35,Utilities
2023-10-29,093,47.25,Utilities
2023-10-30,093,47.37,Utilities
2023-10-31,093,46.77,Utilities
2023-11-01,093,47.18,Utilities
2023-11-02,093,47.47,Utilities
2023-11-03,093,47.24,Utilities
2023-11-04,093,46.24,Utilities
2023-11-05,093,46.2,Utilities
2023-11-06,093,45.66,Utilities
2023-11-07,093,45.37,Utilities
2023-11-08,093,45.31,Utilities
2023-11-09,093,45.62,Utilities
2023-11-10,093,45.21,Utilities
2023-11-11,093,45.13,Utilities
2023-11-12,093,46.18,Utilities
2023-11-13,093,46.44,Utilities
2023-11-14,093,46.35,Utilities
2023-11-15,093,45.96,Utilities
2023-11-16,093,46.55,Utilities
2023-11-17,093,46.71,Utilities
2023-11-18,093,47.11,Utilities
2023-11-19,093,46.89,Utilities
2023-11-20,093,47.18,Utilities
2023-11-21,093,47.22,Utilities
2023-11-22,093,48.03,Utilities
2023-11-23,093,48.03,Utilities
2023-11-24,093,48.09,Utilities
2023-11-25,093,48.25,Utilities
2023-11-26,093,48.51,Utilities
2023-11-27,093,48.45,Utilities
2023-11-28,093,48.52,Utilities
2023-11-29,093,48.43,Utilities
2023-11-30,093,48.19,Utilities
2023-12-01,093,47.77,Utilities
2023-12-02,093,47.58,Utilities
2023-12-03,093,47.58,Utilities
2023-12-04,093,47.42,Utilities
2023-12-05,093,47.12,Utilities
2023-12-06,093,47.7,Utilities
2023-12-07,093,47.35,Utilities
2023-12-08,093,47.02,Utilities
2023-12-09,093,47.07,Utilities
2023-12-10,093,47.56,Utilities
2023-12-11,093,48.05,Utilities
2023-12-12,093,47.31,Utilities
2023-12-13,093,47.42,Utilities
2023-12-14,093,48.38,Utilities
2023-12-15,093,48.65,Utilities
2023-12-16,093,48.43,Utilities
2023-12-17,093,48.78,Utilities
2023-12-18,093,48.75,Utilities
2023-12-19,093,48.87,Utilities
2023-12-20,093,48.67,Utilities
2023-12-21,093,48.46,Utilities
2023-12-22,093,49.16,Utilities
2023-12-23,093,49.48,Utilities
2023-12-24,093,48.66,Utilities
2023-12-25,093,48.78,Utilities
2023-12-26,093,48.41,Utilities
2023-12-27,093,48.55,Utilities
2023-12-28,093,49.07,Utilities
2023-12-29,093,49.35,Utilities
2023-12-30,093,49.33,Utilities
2023-12-31,093,49.52,Utilities
2024-01-01,093,50.17,Utilities
2024-01-02,093,50.01,Utilities
2024-01-03,093,49.76,Utilities
2024-01-04,093,49.23,Utilities
2024-01-05,093,49.16,Utilities
2024-01-06,093,49.35,Utilities
2024-01-07,093,49.59,Utilities
2024-01-08,093,49.8,Utilities
2024-01-09,093,48.83,Utilities
2024-01-10,093,48.73,Utilities
2024-01-11,093,48.9,Utilities
2024-01-12,093,49.04,Utilities
2024-01-13,093,49.11,Utilities
2024-01-14,093,49.11,Utilities
2024-01-15,093,49.15,Utilities
2024-01-16,093,48.95,Utilities
2024-01-17,093,48.36,Utilities
2024-01-18,093,48.03,Utilities
2024-01-19,093,48.15,Utilities
2024-01-20,093,48.24,Utilities
2024-01-21,093,47.3,Utilities
2024-01-22,093,47.53,Utilities
2024-01-23,093,47.23,Utilities
2024-01-24,093,47.0,Utilities
2024-01-25,093,47.27,Utilities
2024-01-26,093,46.65,Utilities
2024-01-27,093,47.03,Utilities
2024-01-28,093,46.71,Utilities
2024-01-29,093,46.93,Utilities
2024-01-30,093,46.48,Utilities
2024-01-31,093,47.02,Utilities
2024-02-01,093,47.17,Utilities
2024-02-02,093,47.59,Utilities
2024-02-03,093,47.81,Utilities
2024-02-04,093,48.26,Utilities
2024-02-05,093,48.68,Utilities
2024-02-06,093,49.14,Utilities
2024-02-07,093,48.86,Utilities
2024-02-08,093,48.82,Utilities
2024-02-09,093,48.95,Utilities
2024-02-10,093,49.03,Utilities
2024-02-11,093,49.06,Utilities
2024-02-12,093,48.83,Utilities
2024-02-13,093,49.22,Utilities
2024-02-14,093,49.71,Utilities
2024-02-15,093,49.36,Utilities
2024-02-16,093,49.56,Utilities
2024-02-17,093,49.55,Utilities
2024-02-18,093,49.34,Utilities
2024-02-19,093,48.49,Utilities
2024-02-20,093,48.29,Utilities
2024-02-21,093,48.41,Utilities
2024-02-22,093,48.78,Utilities
2024-02-23,093,48.57,Utilities
2024-02-24,093,49.45,Utilities
2024-02-25,093,49.16,Utilities
2024-02-26,093,49.6,Utilities
2024-02-27,093,50.1,Utilities
2024-02-28,093,49.62,Utilities
2024-02-29,093,50.3,Utilities
2024-03-01,093,50.84,Utilities
2024-03-02,093,51.09,Utilities
2024-03-03,093,50.94,Utilities
2024-03-04,093,50.8,Utilities
2024-03-05,093,50.81,Utilities
2024-03-06,093,51.15,Utilities
2024-03-07,093,51.41,Utilities
2024-03-08,093,50.73,Utilities
2024-03-09,093,50.6,Utilities
2024-03-10,093,50.95,Utilities
2024-03-11,093,50.37,Utilities
2024-03-12,093,50.03,Utilities
2024-03-13,093,49.77,Utilities
2024-03-14,093,49.61,Utilities
2024-03-15,093,49.92,Utilities
2024-03-16,093,49.43,Utilities
2024-03-17,093,49.75,Utilities
2024-03-18,093,50.55,Utilities
2024-03-19,093,50.27,Utilities
2024-03-20,093,49.49,Utilities
2024-03-21,093,49.35,Utilities
2024-03-22,093,49.25,Utilities
2024-03-23,093,49.01,Utilities
2024-03-24,093,48.25,Utilities
2024-03-25,093,47.98,Utilities
2024-03-26,093,48.11,Utilities
2024-03-27,093,47.57,Utilities
2024-03-28,093,47.4,Utilities
2024-03-29,093,47.37,Utilities
2024-03-30,093,47.67,Utilities
2024-03-31,093,48.07,Utilities
2024-04-01,093,47.98,Utilities
2024-04-02,093,48.03,Utilities
2024-04-03,093,48.88,Utilities
2024-04-04,093,49.23,Utilities
2024-04-05,093,49.33,Utilities
